num_variables,num_initialized_vars,num_nonzero_initialized_vars,num_uint8,num_uint256,num_loops,num_payable_functions,num_mappings,num_arrays,gas_cost,optimization_level
16,0,0,1,2,0,1,1,0,0,0
330,26,1,0,25,8,1,11,0,0,0
114,4,0,0,36,2,0,4,0,0,0
16,0,0,0,0,0,0,1,0,0,0
171,14,0,0,71,23,0,10,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
183,10,0,1,78,12,1,3,0,0,0
488,29,2,3,59,90,2,8,0,0,0
64,1,0,1,22,8,0,3,0,0,0
76,0,0,1,1,6,0,3,0,0,0
62,12,2,0,53,0,3,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
196,12,0,1,90,10,1,5,0,0,0
188,13,2,1,8,9,2,5,0,0,0
137,9,1,1,62,7,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
46,1,0,1,12,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
186,10,0,0,18,7,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0
81,3,0,2,0,15,2,3,0,0,0
74,5,0,1,35,1,0,3,0,0,0
118,13,0,3,59,5,1,6,0,0,0
13,0,0,0,6,1,0,1,0,0,0
139,6,0,1,48,7,0,3,0,0,0
88,3,0,0,6,4,0,3,0,0,0
139,6,1,1,39,4,0,3,0,0,0
266,47,2,3,160,28,0,7,0,0,0
206,10,0,1,57,5,3,5,0,0,0
108,4,0,0,55,14,1,1,0,0,0
186,10,0,0,18,7,0,6,0,0,0
247,41,3,60,57,11,0,13,0,0,0
78,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,5,0,3,0,0,0
87,4,0,3,34,1,0,3,0,0,0
140,6,0,1,2,14,1,4,0,0,0
24,2,0,0,0,2,1,0,0,0,0
85,9,1,0,46,5,0,0,0,0,0
27,1,0,1,9,0,0,3,0,0,0
34,3,0,2,22,0,0,3,0,0,0
78,2,0,1,27,9,1,5,0,0,0
188,17,0,1,70,18,2,4,0,0,0
124,11,0,0,56,4,1,3,0,0,0
188,26,0,56,76,11,2,1,0,0,0
76,0,0,1,1,6,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
170,8,0,4,11,21,2,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
112,8,0,0,31,3,2,6,0,0,0
107,2,0,1,36,4,0,4,0,0,0
74,2,0,0,9,7,1,1,0,0,0
8,0,0,0,6,0,0,1,0,0,0
11,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
60,0,0,1,19,2,0,3,0,0,0
64,1,0,1,22,8,0,3,0,0,0
7,2,0,0,5,2,0,0,0,0,0
79,7,0,0,41,2,0,2,0,0,0
45,0,0,1,16,0,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
190,4,0,3,81,4,0,6,0,0,0
139,6,0,2,48,3,1,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
4,0,0,0,2,0,0,0,0,0,0
188,17,0,1,70,18,2,4,0,0,0
176,4,0,0,50,6,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
119,4,0,0,40,3,0,3,0,0,0
187,7,0,3,0,7,0,5,0,0,0
24,1,0,3,0,0,2,0,0,0,0
397,17,3,7,119,23,0,4,0,0,0
87,10,0,0,37,7,0,3,0,0,0
62,6,0,22,8,0,0,6,0,0,0
34,1,0,1,14,0,0,3,0,0,0
56,3,0,2,15,7,0,3,0,0,0
273,21,0,0,40,11,1,13,0,0,0
74,0,0,1,1,5,0,3,0,0,0
522,32,0,17,249,18,0,14,0,0,0
84,11,0,1,5,7,0,2,0,0,0
61,0,0,1,19,7,0,3,0,0,0
23,1,0,0,18,0,1,2,0,0,0
91,4,0,1,36,1,0,3,0,0,0
62,2,0,1,20,7,1,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
273,8,0,1,114,13,2,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
51,1,0,0,0,0,0,3,0,0,0
29,1,1,1,9,1,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
70,3,0,0,34,2,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
68,2,0,1,24,0,1,4,0,0,0
260,8,0,0,35,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
144,50,0,2,91,7,0,6,0,0,0
40,5,0,0,25,1,0,0,0,0,0
358,32,0,12,20,32,2,10,0,0,0
43,0,0,1,15,5,0,3,0,0,0
25,0,0,1,9,0,0,3,0,0,0
78,4,0,0,0,2,0,4,0,0,0
73,14,0,0,16,2,2,2,0,0,0
69,4,0,0,14,3,0,1,0,0,0
168,21,0,1,76,9,1,4,0,0,0
64,0,0,2,21,8,0,3,0,0,0
67,3,1,1,13,4,1,3,0,0,0
354,27,4,4,123,41,6,12,0,0,0
48,1,0,1,14,6,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
15,3,0,0,0,0,0,0,0,0,0
75,3,0,0,35,6,0,3,0,0,0
186,54,0,3,104,11,1,7,0,0,0
36,2,0,0,15,3,1,2,0,0,0
74,0,0,1,1,5,0,3,0,0,0
76,5,0,0,26,3,0,3,0,0,0
48,7,0,0,22,3,2,1,0,0,0
43,1,0,1,14,0,0,3,0,0,0
97,5,0,1,40,3,0,3,0,0,0
34,7,1,25,0,2,8,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
503,77,11,21,37,83,3,26,0,0,0
52,8,1,3,0,10,3,5,0,0,0
315,22,0,11,16,24,2,9,0,0,0
74,3,0,1,22,9,1,4,0,0,0
51,0,0,2,18,0,0,3,0,0,0
47,9,0,0,29,5,1,1,0,0,0
119,2,0,4,40,12,0,7,0,0,0
27,1,0,1,8,0,0,3,0,0,0
80,2,0,1,20,10,1,4,0,0,0
55,8,0,0,23,5,1,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0
246,59,6,11,15,31,6,3,0,0,0
203,14,1,2,11,35,7,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
99,7,0,0,41,0,1,3,0,0,0
118,11,1,0,45,2,1,3,0,0,1
101,2,0,1,37,3,0,3,0,0,0
101,6,0,0,39,3,0,3,0,0,0
122,5,0,1,43,3,0,3,0,0,0
168,9,0,1,74,10,1,4,0,0,0
64,2,1,1,17,7,0,4,0,0,0
48,1,0,1,14,6,0,3,0,0,0
87,2,0,1,14,6,0,3,0,0,0
77,5,0,1,35,6,0,3,0,0,0
38,0,0,0,10,0,0,3,0,0,0
351,35,1,1,256,29,0,24,0,0,0
91,2,0,1,36,3,0,3,0,0,0
90,5,1,1,36,10,0,5,0,0,0
121,4,0,1,40,4,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
227,18,0,0,88,7,3,8,0,0,0
59,5,0,0,41,2,0,7,0,0,0
9,1,0,0,0,1,0,0,0,0,0
481,12,1,0,225,7,4,0,0,0,0
64,1,0,1,22,8,0,3,0,0,0
305,67,10,30,36,32,6,4,0,0,0
160,28,0,0,86,19,0,8,0,0,0
48,6,0,0,33,1,0,0,0,0,0
49,3,0,1,19,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
190,29,1,12,114,42,2,1,0,0,0
100,10,0,0,0,11,0,4,0,0,0
35,2,0,0,14,2,0,0,0,0,0
36,2,0,0,24,0,0,1,0,0,0
76,2,0,2,21,6,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
114,2,0,5,35,0,1,11,0,0,0
61,0,0,1,19,7,0,3,0,0,0
25,7,0,0,0,4,0,1,0,0,0
16,4,1,0,0,4,2,0,0,0,0
92,4,0,0,38,3,0,3,0,0,0
49,3,0,2,13,0,0,1,0,0,0
66,6,0,1,25,1,0,0,0,0,0
134,11,1,1,44,4,0,3,0,0,0
32,0,0,0,0,0,0,3,0,0,0
56,1,0,1,0,0,0,3,0,0,0
81,7,0,1,29,7,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
71,4,0,2,34,5,0,5,0,0,0
146,4,0,1,40,1,0,11,0,0,0
41,0,0,1,12,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
51,4,1,0,0,4,0,0,0,0,0
136,12,0,1,33,8,0,0,0,0,0
49,7,0,0,21,2,0,1,0,0,0
94,5,2,0,36,3,0,3,0,0,1
69,2,0,1,21,9,1,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
94,3,0,0,34,4,0,4,0,0,0
66,0,0,0,20,5,0,3,0,0,0
103,5,0,1,37,3,0,3,0,0,0
142,8,0,3,65,5,0,3,0,0,0
53,3,0,1,26,5,0,3,0,0,0
76,7,0,0,41,3,0,2,0,0,0
170,21,1,1,28,15,0,4,0,0,0
159,15,0,1,57,6,2,4,0,0,0
115,6,0,2,47,3,0,3,0,0,0
122,2,0,0,40,3,0,3,0,0,0
132,11,0,0,71,4,0,4,0,0,0
156,17,0,3,56,7,0,3,0,0,0
34,0,0,0,11,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
157,10,0,1,70,4,1,3,0,0,0
314,1,0,0,12,39,0,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
85,6,0,1,37,1,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
47,1,1,1,17,0,0,3,0,0,1
170,4,0,3,70,8,1,4,0,0,0
51,4,1,0,0,4,0,0,0,0,0
75,12,0,0,54,1,2,0,0,0,0
87,5,0,0,46,7,1,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
79,9,0,0,42,4,2,1,0,0,0
49,1,1,1,19,0,0,3,0,0,1
59,3,0,0,22,3,0,5,0,0,0
109,11,6,0,49,0,0,3,0,0,1
79,0,0,1,1,5,0,3,0,0,0
68,0,0,0,23,5,0,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
49,2,1,1,18,1,0,3,0,0,1
74,3,0,1,22,9,1,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
46,1,0,0,13,4,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
149,6,0,3,50,12,0,3,0,0,0
15,3,0,0,0,0,0,0,0,0,0
167,13,0,1,33,21,0,5,0,0,0
87,9,0,0,0,11,0,4,0,0,0
111,22,2,0,41,3,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
66,4,0,1,15,3,0,3,0,0,0
56,1,0,2,20,6,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
43,1,0,1,14,0,0,3,0,0,0
120,10,0,3,33,9,1,3,0,0,0
104,2,0,1,41,3,0,3,0,0,0
29,3,0,0,9,2,1,0,0,0,0
43,6,0,0,32,2,0,1,0,0,0
241,4,0,2,41,9,6,6,0,0,0
325,14,0,2,48,31,8,8,0,0,0
61,0,0,1,19,2,0,3,0,0,0
480,19,2,9,265,12,3,10,0,0,0
233,10,1,0,35,10,1,5,0,0,0
162,7,0,2,11,26,7,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
46,1,0,1,12,6,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
98,3,0,0,38,12,0,4,0,0,0
128,1,0,0,58,32,0,4,0,0,0
107,2,0,1,36,4,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
10,2,0,0,0,1,0,0,0,0,0
117,5,0,0,40,4,0,3,0,0,0
99,4,0,1,36,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
90,4,0,0,6,1,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
28,0,0,1,10,0,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
104,3,0,0,34,3,0,3,0,0,0
98,5,0,0,17,4,5,3,0,0,0
152,9,0,1,66,8,1,3,0,0,0
108,11,0,0,29,9,0,1,0,0,0
92,1,0,1,27,6,0,4,0,0,0
4,0,0,0,0,0,0,0,0,0,0
61,13,3,0,52,1,2,4,0,0,1
8,2,0,0,0,1,0,0,0,0,0
77,3,0,2,22,0,0,4,0,0,0
126,2,0,1,46,5,0,3,0,0,0
73,3,0,0,3,0,0,4,0,0,0
71,5,0,0,37,0,1,3,0,0,0
234,28,0,2,34,17,0,9,0,0,0
140,34,5,0,79,14,0,10,0,0,0
74,0,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
112,7,1,1,41,4,1,3,0,0,0
151,11,0,2,31,11,2,3,0,0,0
56,0,0,1,14,2,0,4,0,0,0
6,0,0,0,0,0,0,0,0,0,0
8,0,0,1,3,4,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
149,11,0,3,69,17,2,3,0,0,0
81,1,0,6,40,14,1,0,0,0,0
207,14,0,0,97,12,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0
130,8,0,0,7,7,0,5,0,0,0
94,5,1,0,39,3,0,3,0,0,1
91,3,0,1,33,0,0,4,0,0,0
55,0,0,0,17,1,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
195,14,0,5,83,10,1,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
43,0,0,1,1,1,0,1,0,0,0
135,0,0,0,5,3,0,3,0,0,0
96,8,0,0,54,0,0,3,0,0,0
51,10,1,0,32,2,1,0,0,0,1
56,3,0,0,24,1,0,0,0,0,0
28,1,0,1,8,0,0,3,0,0,0
72,4,0,3,32,1,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
211,6,0,1,8,24,0,6,0,0,0
79,5,0,3,18,1,0,3,0,0,0
197,17,0,1,80,13,0,7,0,0,0
98,5,0,0,36,3,0,3,0,0,0
77,5,0,1,11,5,0,6,0,0,0
61,2,0,1,18,9,1,4,0,0,0
11,0,0,0,1,1,1,1,0,0,0
77,3,0,1,3,4,0,3,0,0,0
146,50,0,2,91,9,0,6,0,0,0
70,3,0,0,6,1,0,3,0,0,0
51,1,0,0,0,0,0,3,0,0,0
33,4,0,0,0,0,0,0,0,0,0
311,21,0,11,16,24,2,9,0,0,0
52,1,0,1,15,6,0,3,0,0,0
70,10,0,0,30,1,4,10,0,0,0
69,16,0,0,0,5,0,1,0,0,0
65,6,0,0,39,2,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
7,0,0,0,3,1,0,1,0,0,0
58,0,0,1,18,2,0,3,0,0,0
39,0,0,0,22,0,3,1,0,0,0
60,0,0,1,19,2,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
61,3,0,0,32,1,0,3,0,0,0
135,13,0,8,2,13,0,6,0,0,0
21,3,0,0,1,0,0,1,0,0,0
19,0,0,8,0,1,0,3,0,0,0
241,8,0,0,33,11,0,3,0,0,0
64,1,0,1,22,8,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
109,5,0,3,48,3,0,3,0,0,0
81,6,0,0,44,1,0,3,0,0,0
107,6,0,3,42,7,0,3,0,0,0
356,33,0,4,148,24,2,8,0,0,0
47,1,0,1,18,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
101,6,0,0,39,3,0,3,0,0,0
79,0,0,1,1,1,0,3,0,0,0
195,15,1,1,2,13,0,4,0,0,0
2,0,0,0,0,0,1,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
115,26,2,0,41,3,0,0,0,0,1
48,1,0,1,14,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0
116,7,0,1,41,5,0,4,0,0,0
80,5,0,1,33,1,0,3,0,0,0
34,3,0,2,22,0,0,3,0,0,0
134,2,0,1,40,6,0,3,0,0,0
181,12,0,0,74,15,1,7,0,0,0
61,0,0,1,19,7,0,3,0,0,0
152,1,0,10,36,21,1,3,0,0,0
77,9,0,0,43,3,0,2,0,0,0
64,2,0,1,20,4,0,3,0,0,0
183,4,0,1,48,3,0,4,0,0,0
109,10,0,5,39,5,0,4,0,0,0
186,10,0,0,18,7,0,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
52,8,1,3,0,10,3,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
438,98,14,10,24,46,9,5,0,0,0
63,0,0,0,21,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
114,5,0,1,42,3,0,3,0,0,0
33,3,0,1,12,0,0,3,0,0,0
113,6,0,1,39,7,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
42,5,0,0,25,1,0,0,0,0,0
102,6,0,0,36,4,1,3,0,0,0
383,70,1,0,303,48,3,12,0,0,0
15,0,0,1,0,1,0,1,0,0,0
163,17,0,0,88,3,1,9,0,0,0
154,4,0,0,50,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
60,1,0,1,25,1,1,3,0,0,0
131,15,0,1,58,6,1,4,0,0,0
84,7,0,2,28,4,0,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
40,5,0,0,25,1,0,0,0,0,0
172,20,0,0,99,22,3,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
101,6,0,0,51,11,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
29,3,0,0,2,0,4,1,0,0,0
74,0,0,1,1,5,0,3,0,0,0
14,1,0,0,4,1,0,0,0,0,0
143,34,5,0,79,15,0,10,0,0,0
62,1,0,1,15,7,0,4,0,0,0
57,10,2,0,44,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0
308,18,0,1,13,2,0,5,0,0,0
65,2,0,5,19,7,0,3,0,0,0
125,6,0,0,60,8,2,1,0,0,0
67,4,0,1,30,1,0,4,0,0,0
74,0,0,1,1,0,0,3,0,0,0
66,7,0,1,30,22,3,6,0,0,0
158,7,0,0,59,14,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
32,0,0,1,8,1,1,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
111,3,0,1,40,7,0,3,0,0,0
32,4,0,0,15,2,0,0,0,0,0
154,15,0,7,58,20,0,5,0,0,0
45,3,0,0,27,1,0,3,0,0,0
7,1,0,0,0,1,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
50,0,0,1,18,0,0,3,0,0,0
131,15,0,1,58,6,1,4,0,0,0
79,0,0,4,34,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,4,0,0,0,0,0
55,11,0,1,20,0,0,3,0,0,0
165,15,0,8,50,7,1,6,0,0,0
233,63,5,17,0,35,6,4,0,0,0
4,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1,0,0,1,0,0,0
78,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
83,3,0,0,35,3,0,3,0,0,0
147,14,0,0,67,24,1,4,0,0,0
154,17,0,0,106,4,0,8,0,0,0
84,5,0,0,39,1,0,3,0,0,0
70,3,0,2,17,1,0,3,0,0,0
258,29,0,0,111,18,2,6,0,0,0
137,5,0,2,48,6,0,3,0,0,0
48,1,0,1,11,5,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
200,13,0,1,69,10,2,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
95,2,0,0,13,6,2,3,0,0,0
75,0,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,0,0,2,20,1,0,3,0,0,0
75,6,0,2,37,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
24,0,0,1,8,0,0,3,0,0,0
70,6,0,0,32,1,0,4,0,0,0
14,1,0,0,2,0,0,0,0,0,0
60,0,0,1,19,2,0,3,0,0,0
98,2,0,4,27,4,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
63,6,0,2,36,2,0,1,0,0,0
77,4,0,1,35,1,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
124,5,2,11,31,3,0,5,0,0,1
290,19,0,2,17,36,7,8,0,0,0
60,0,0,1,19,1,0,3,0,0,0
313,19,0,2,21,43,7,9,0,0,0
40,5,0,0,25,1,0,0,0,0,0
95,15,1,0,48,1,0,3,0,0,1
170,4,0,3,70,8,1,4,0,0,0
4,0,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
144,14,0,1,61,9,2,4,0,0,0
41,2,0,2,9,3,0,1,0,0,0
152,46,0,2,91,10,0,8,0,0,0
31,1,0,1,11,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
144,50,0,2,91,8,0,6,0,0,0
293,19,0,2,17,36,7,8,0,0,0
106,4,0,2,45,2,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
64,1,0,1,22,2,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
19,4,0,0,5,2,0,0,0,0,0
106,4,0,1,42,6,0,3,0,0,0
153,32,1,0,106,17,2,4,0,0,0
18,1,0,0,0,1,0,1,0,0,0
61,0,0,1,19,7,0,3,0,0,0
252,20,0,3,40,12,0,8,0,0,0
54,0,0,1,0,1,0,3,0,0,0
113,9,0,1,57,8,0,4,0,0,0
271,20,1,2,183,55,2,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
31,1,0,1,11,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
68,2,0,1,20,9,1,4,0,0,0
64,1,0,1,22,2,0,3,0,0,0
60,9,1,0,33,5,2,1,0,0,0
48,1,0,1,14,6,0,3,0,0,0
192,15,1,1,11,30,2,3,0,0,0
24,0,0,1,8,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
87,2,0,1,14,6,0,3,0,0,0
387,70,1,0,306,46,3,12,0,0,0
167,7,0,2,11,26,7,4,0,0,0
50,0,0,1,18,0,0,3,0,0,0
136,12,0,1,48,5,0,3,0,0,0
55,2,0,1,20,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
58,3,1,1,22,3,0,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0
99,5,1,1,42,3,0,3,0,0,1
63,0,0,1,21,8,0,3,0,0,0
80,0,0,1,2,1,0,3,0,0,0
24,2,0,0,6,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
284,16,1,5,7,42,7,10,0,0,0
290,19,0,2,17,36,7,8,0,0,0
117,4,0,1,34,3,0,3,0,0,0
59,0,0,1,20,6,0,1,0,0,0
58,2,0,0,18,0,0,3,0,0,0
329,29,0,2,77,27,5,7,0,0,0
158,6,0,2,51,12,0,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0
52,9,0,0,32,3,1,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
46,0,0,2,17,0,0,3,0,0,0
26,4,0,0,19,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
69,5,0,1,30,6,0,3,0,0,0
67,3,0,1,35,2,0,3,0,0,0
51,1,0,1,16,7,0,3,0,0,0
59,1,0,1,0,1,0,3,0,0,0
277,16,1,2,90,17,0,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
60,2,0,0,2,11,0,3,0,0,0
21,3,0,0,4,2,0,1,0,0,0
124,11,0,1,66,4,0,3,0,0,0
179,10,0,1,93,4,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
98,4,0,1,28,1,1,3,0,0,0
68,2,0,0,0,7,1,1,0,0,0
57,1,1,1,19,6,0,3,0,0,0
124,7,0,2,45,3,1,3,0,0,0
34,4,0,0,20,3,1,1,0,0,0
187,10,0,1,75,12,0,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
76,0,0,1,1,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
138,5,0,0,49,6,0,4,0,0,0
91,4,0,0,33,1,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
95,5,0,0,39,3,0,3,0,0,0
176,10,1,1,164,4,0,3,0,0,0
97,5,1,1,38,3,0,3,0,0,1
132,25,0,0,81,26,6,7,0,0,0
186,10,0,0,18,7,0,6,0,0,0
61,0,0,1,19,7,0,3,0,0,0
56,0,0,2,20,1,0,3,0,0,0
66,7,0,0,36,5,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
117,11,0,0,75,10,0,4,0,0,0
48,1,0,1,14,6,0,3,0,0,0
173,7,0,2,11,27,7,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
110,9,0,1,40,26,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
106,6,0,1,41,4,0,3,0,0,0
464,2,0,9,1,9,0,7,0,0,0
87,9,0,0,0,11,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
46,2,0,0,8,2,0,2,0,0,0
26,3,1,5,0,12,0,1,0,0,0
49,1,0,1,15,6,0,3,0,0,0
61,0,0,1,19,2,0,3,0,0,0
61,6,6,0,28,0,0,0,0,0,1
185,14,0,1,65,10,3,10,0,0,0
40,5,0,0,25,1,0,0,0,0,0
110,4,0,0,38,3,0,3,0,0,0
21,3,0,0,0,0,0,1,0,0,0
22,0,0,0,0,2,0,2,0,0,0
32,1,0,0,0,3,0,2,0,0,0
62,0,0,1,21,5,0,3,0,0,0
198,8,0,6,16,1,1,10,0,0,0
74,5,0,1,35,2,1,4,0,0,0
70,3,0,0,27,1,0,3,0,0,0
395,23,0,0,4,46,5,2,0,0,0
51,1,0,0,0,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
107,8,0,1,44,12,1,4,0,0,0
188,16,0,2,65,37,0,7,0,0,0
51,4,1,0,0,4,0,0,0,0,0
17,2,0,0,3,0,0,1,0,0,0
40,6,0,0,22,4,0,0,0,0,0
9,0,0,0,6,0,1,2,0,0,0
101,6,0,0,39,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
93,2,0,1,38,3,0,3,0,0,0
34,0,0,1,12,5,0,3,0,0,0
77,13,0,1,46,8,1,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
93,1,0,1,10,4,0,3,0,0,0
79,5,0,1,6,1,1,3,0,0,0
67,5,0,0,35,1,0,3,0,0,0
26,4,0,0,11,8,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
80,8,1,0,22,1,0,3,0,0,1
179,13,0,0,95,5,6,4,0,0,0
164,0,0,23,3,22,3,0,0,0,0
139,48,0,5,92,12,1,3,0,0,0
52,3,0,1,21,0,2,4,0,0,0
61,13,3,0,52,1,2,4,0,0,1
58,0,0,1,17,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
84,6,0,0,39,1,0,3,0,0,0
